bankName,reportingPeriod,receipts,expenditures,merchantProviderFees,startBalance,creditTotal,subtotal,expenditureTotal,endBalance,filerReportedDepositReceiptUnitemizedTotal,filerReportedDepositReceiptItemizedTotal,filerReportedDepositReceiptTotal,merchantProviderFeeTotal,id,reportId,reportTypeId,reportTypeDescription,recordTypeId,cpfId,filerCategory,filingMechanism,reportYear,endDate,dateFiled,dateFiledMedium,isAmendment,isQualifiedAmendment,isAmended,amendmentReason,previousReportId,nextReportId,isCandidateReport,isPeriodicReport,isDepositoryPeriodicReport,isNd102,isDepositReport,isBankReport,isLateContributionReport,isExpenseReport,isReimbursementReport,isSv1,isDonationReport,isCreditCardReport,isIePacReport,isPayrollReport,IsIndependentSpendingReport
Citizens Bank,2/1/2002 - 2/28/2002,[],[],[],"$1,721.81",$0.00,"$1,721.81",$22.00,"$1,699.81",$0.00,$0.00,$0.00,$0.00,1075,1075,70,Bank Report (Entire Month),105,13746,D,,2002,2/28/2002,3/12/2002,"Tuesday, March 12, 2002",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,1/16/2002 - 1/31/2002,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,458,458,72,Bank Report (Days 16-End),105,13747,D,,2002,1/31/2002,2/11/2002,"Monday, February 11, 2002",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,12/16/2011 - 12/31/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,146528,146528,72,Bank Report (Days 16-End),105,13748,D,,2011,12/31/2011,1/5/2012,"Thursday, January 5, 2012",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,12/1/2011 - 12/15/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,145702,145702,71,Bank Report (Days 1-15),105,13748,D,,2011,12/15/2011,12/19/2011,"Monday, December 19, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,11/16/2011 - 11/30/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,145245,145245,72,Bank Report (Days 16-End),105,13748,D,,2011,11/30/2011,12/5/2011,"Monday, December 5, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,11/1/2011 - 11/15/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,144558,144558,71,Bank Report (Days 1-15),105,13748,D,,2011,11/15/2011,11/18/2011,"Friday, November 18, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,10/16/2011 - 10/31/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,144042,144042,72,Bank Report (Days 16-End),105,13748,D,,2011,10/31/2011,11/8/2011,"Tuesday, November 8, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,10/1/2011 - 10/15/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,142886,142886,71,Bank Report (Days 1-15),105,13748,D,,2011,10/15/2011,10/18/2011,"Tuesday, October 18, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,9/16/2011 - 9/30/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,142237,142237,72,Bank Report (Days 16-End),105,13748,D,,2011,9/30/2011,10/5/2011,"Wednesday, October 5, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,9/1/2011 - 9/15/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,141414,141414,71,Bank Report (Days 1-15),105,13748,D,,2011,9/15/2011,9/20/2011,"Tuesday, September 20, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,8/16/2011 - 8/31/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,140626,140626,72,Bank Report (Days 16-End),105,13748,D,,2011,8/31/2011,9/6/2011,"Tuesday, September 6, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,8/1/2011 - 8/15/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,139847,139847,71,Bank Report (Days 1-15),105,13748,D,,2011,8/15/2011,8/17/2011,"Wednesday, August 17, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,7/16/2011 - 7/31/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,139169,139169,72,Bank Report (Days 16-End),105,13748,D,,2011,7/31/2011,8/2/2011,"Tuesday, August 2, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,7/1/2011 - 7/15/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,138393,138393,71,Bank Report (Days 1-15),105,13748,D,,2011,7/15/2011,7/20/2011,"Wednesday, July 20, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,6/16/2011 - 6/30/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,137201,137201,72,Bank Report (Days 16-End),105,13748,D,,2011,6/30/2011,7/5/2011,"Tuesday, July 5, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,6/1/2011 - 6/15/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,136480,136480,71,Bank Report (Days 1-15),105,13748,D,,2011,6/15/2011,6/20/2011,"Monday, June 20, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,5/16/2011 - 5/31/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,135973,135973,72,Bank Report (Days 16-End),105,13748,D,,2011,5/31/2011,6/4/2011,"Saturday, June 4, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,5/1/2011 - 5/15/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,135367,135367,71,Bank Report (Days 1-15),105,13748,D,,2011,5/15/2011,5/20/2011,"Friday, May 20, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,4/16/2011 - 4/30/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,134852,134852,72,Bank Report (Days 16-End),105,13748,D,,2011,4/30/2011,5/4/2011,"Wednesday, May 4, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,4/1/2011 - 4/15/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,134151,134151,71,Bank Report (Days 1-15),105,13748,D,,2011,4/15/2011,4/20/2011,"Wednesday, April 20, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,3/16/2011 - 3/31/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,133647,133647,72,Bank Report (Days 16-End),105,13748,D,,2011,3/31/2011,4/6/2011,"Wednesday, April 6, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,3/1/2011 - 3/15/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,132946,132946,71,Bank Report (Days 1-15),105,13748,D,,2011,3/15/2011,3/18/2011,"Friday, March 18, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,2/16/2011 - 2/28/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,132350,132350,72,Bank Report (Days 16-End),105,13748,D,,2011,2/28/2011,3/4/2011,"Friday, March 4, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,2/1/2011 - 2/15/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,131745,131745,71,Bank Report (Days 1-15),105,13748,D,,2011,2/15/2011,2/17/2011,"Thursday, February 17, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,1/16/2011 - 1/31/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,131189,131189,72,Bank Report (Days 16-End),105,13748,D,,2011,1/31/2011,2/4/2011,"Friday, February 4, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,1/1/2011 - 1/15/2011,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,129929,129929,71,Bank Report (Days 1-15),105,13748,D,,2011,1/15/2011,1/20/2011,"Thursday, January 20, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,12/16/2010 - 12/31/2010,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,128498,128498,72,Bank Report (Days 16-End),105,13748,D,,2010,12/31/2010,1/5/2011,"Wednesday, January 5, 2011",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,12/1/2010 - 12/15/2010,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,127713,127713,71,Bank Report (Days 1-15),105,13748,D,,2010,12/15/2010,12/20/2010,"Monday, December 20, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,11/16/2010 - 11/30/2010,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,127191,127191,72,Bank Report (Days 16-End),105,13748,D,,2010,11/30/2010,12/7/2010,"Tuesday, December 7, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,11/1/2010 - 11/15/2010,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,126431,126431,71,Bank Report (Days 1-15),105,13748,D,,2010,11/15/2010,11/19/2010,"Friday, November 19, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,10/16/2010 - 10/31/2010,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,125800,125800,72,Bank Report (Days 16-End),105,13748,D,,2010,10/31/2010,11/5/2010,"Friday, November 5, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,10/1/2010 - 10/15/2010,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,123522,123522,71,Bank Report (Days 1-15),105,13748,D,,2010,10/15/2010,10/21/2010,"Thursday, October 21, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,9/16/2010 - 9/30/2010,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,122222,122222,72,Bank Report (Days 16-End),105,13748,D,,2010,9/30/2010,10/6/2010,"Wednesday, October 6, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,9/1/2010 - 9/15/2010,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,120964,120964,71,Bank Report (Days 1-15),105,13748,D,,2010,9/15/2010,9/20/2010,"Monday, September 20, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,8/16/2010 - 8/31/2010,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,120029,120029,72,Bank Report (Days 16-End),105,13748,D,,2010,8/31/2010,9/8/2010,"Wednesday, September 8, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,8/1/2010 - 8/15/2010,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,117961,117961,71,Bank Report (Days 1-15),105,13748,D,,2010,8/15/2010,8/19/2010,"Thursday, August 19, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,7/16/2010 - 7/31/2010,[],[],[],$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,117604,117604,72,Bank Report (Days 16-End),105,13748,D,,2010,7/31/2010,8/16/2010,"Monday, August 16, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,7/1/2010 - 7/15/2010,[],[],[],($351.81),$351.81,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,116052,116052,71,Bank Report (Days 1-15),105,13748,D,,2010,7/15/2010,7/20/2010,"Tuesday, July 20, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,6/16/2010 - 6/30/2010,[],[],[],($277.81),$57.95,($219.86),$131.95,($351.81),$0.00,$0.00,$0.00,$0.00,115297,115297,72,Bank Report (Days 16-End),105,13748,D,,2010,6/30/2010,7/7/2010,"Wednesday, July 7, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,6/1/2010 - 6/15/2010,[],[],[],($129.81),$38.85,($90.96),$186.85,($277.81),$0.00,$0.00,$0.00,$0.00,114040,114040,71,Bank Report (Days 1-15),105,13748,D,,2010,6/15/2010,6/21/2010,"Monday, June 21, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,5/16/2010 - 5/31/2010,[],[],[],($101.85),$0.00,($101.85),$27.96,($129.81),$0.00,$0.00,$0.00,$0.00,113341,113341,72,Bank Report (Days 16-End),105,13748,D,,2010,5/31/2010,6/4/2010,"Friday, June 4, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,5/1/2010 - 5/15/2010,[],[],[],$7.04,$0.00,$7.04,$108.89,($101.85),$0.00,$0.00,$0.00,$0.00,112485,112485,71,Bank Report (Days 1-15),105,13748,D,,2010,5/15/2010,5/21/2010,"Friday, May 21, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,4/16/2010 - 4/30/2010,[],[],[],$7.04,$0.00,$7.04,$0.00,$7.04,$0.00,$0.00,$0.00,$0.00,111874,111874,72,Bank Report (Days 16-End),105,13748,D,,2010,4/30/2010,5/6/2010,"Thursday, May 6, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,4/1/2010 - 4/15/2010,[],[],[],$29.99,$0.00,$29.99,$22.95,$7.04,$0.00,$0.00,$0.00,$0.00,111028,111028,71,Bank Report (Days 1-15),105,13748,D,,2010,4/15/2010,4/21/2010,"Wednesday, April 21, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,3/16/2010 - 3/31/2010,[],[],[],$29.99,$0.00,$29.99,$0.00,$29.99,$0.00,$0.00,$0.00,$0.00,110402,110402,72,Bank Report (Days 16-End),105,13748,D,,2010,3/31/2010,4/6/2010,"Tuesday, April 6, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,3/1/2010 - 3/15/2010,[],[],[],$52.94,$0.00,$52.94,$22.95,$29.99,$0.00,$0.00,$0.00,$0.00,109443,109443,71,Bank Report (Days 1-15),105,13748,D,,2010,3/15/2010,3/19/2010,"Friday, March 19, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,2/16/2010 - 2/28/2010,[],[],[],$52.94,$0.00,$52.94,$0.00,$52.94,$0.00,$0.00,$0.00,$0.00,108688,108688,72,Bank Report (Days 16-End),105,13748,D,,2010,2/28/2010,3/3/2010,"Wednesday, March 3, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,2/1/2010 - 2/15/2010,[],[],[],$75.89,$0.00,$75.89,$22.95,$52.94,$0.00,$0.00,$0.00,$0.00,108084,108084,71,Bank Report (Days 1-15),105,13748,D,,2010,2/15/2010,2/18/2010,"Thursday, February 18, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,1/16/2010 - 1/31/2010,[],[],[],$75.89,$0.00,$75.89,$0.00,$75.89,$0.00,$0.00,$0.00,$0.00,107510,107510,72,Bank Report (Days 16-End),105,13748,D,,2010,1/31/2010,2/3/2010,"Wednesday, February 3, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,1/1/2010 - 1/15/2010,[],[],[],$98.84,$0.00,$98.84,$22.95,$75.89,$0.00,$0.00,$0.00,$0.00,106520,106520,71,Bank Report (Days 1-15),105,13748,D,,2010,1/15/2010,1/20/2010,"Wednesday, January 20, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,12/16/2009 - 12/31/2009,[],[],[],$98.84,$0.00,$98.84,$0.00,$98.84,$0.00,$0.00,$0.00,$0.00,105065,105065,72,Bank Report (Days 16-End),105,13748,D,,2009,12/31/2009,1/5/2010,"Tuesday, January 5, 2010",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,12/1/2009 - 12/15/2009,[],[],[],$121.79,$0.00,$121.79,$22.95,$98.84,$0.00,$0.00,$0.00,$0.00,104140,104140,71,Bank Report (Days 1-15),105,13748,D,,2009,12/15/2009,12/18/2009,"Friday, December 18, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,11/16/2009 - 11/30/2009,[],[],[],$121.79,$0.00,$121.79,$0.00,$121.79,$0.00,$0.00,$0.00,$0.00,103534,103534,72,Bank Report (Days 16-End),105,13748,D,,2009,11/30/2009,12/4/2009,"Friday, December 4, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,11/1/2009 - 11/15/2009,[],[],[],$144.74,$0.00,$144.74,$22.95,$121.79,$0.00,$0.00,$0.00,$0.00,102817,102817,71,Bank Report (Days 1-15),105,13748,D,,2009,11/15/2009,11/19/2009,"Thursday, November 19, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,10/16/2009 - 10/31/2009,[],[],[],$144.74,$0.00,$144.74,$0.00,$144.74,$0.00,$0.00,$0.00,$0.00,102223,102223,72,Bank Report (Days 16-End),105,13748,D,,2009,10/31/2009,11/5/2009,"Thursday, November 5, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,10/1/2009 - 10/15/2009,[],[],[],$167.69,$0.00,$167.69,$22.95,$144.74,$0.00,$0.00,$0.00,$0.00,101214,101214,71,Bank Report (Days 1-15),105,13748,D,,2009,10/15/2009,10/20/2009,"Tuesday, October 20, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,9/16/2009 - 9/30/2009,[],[],[],$167.69,$0.00,$167.69,$0.00,$167.69,$0.00,$0.00,$0.00,$0.00,100697,100697,72,Bank Report (Days 16-End),105,13748,D,,2009,9/30/2009,10/6/2009,"Tuesday, October 6, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,9/1/2009 - 9/15/2009,[],[],[],$190.64,$0.00,$190.64,$22.95,$167.69,$0.00,$0.00,$0.00,$0.00,99803,99803,71,Bank Report (Days 1-15),105,13748,D,,2009,9/15/2009,9/18/2009,"Friday, September 18, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,8/16/2009 - 8/31/2009,[],[],[],$190.64,$0.00,$190.64,$0.00,$190.64,$0.00,$0.00,$0.00,$0.00,99236,99236,72,Bank Report (Days 16-End),105,13748,D,,2009,8/31/2009,9/4/2009,"Friday, September 4, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,8/1/2009 - 8/15/2009,[],[],[],$253.58,$0.00,$253.58,$62.94,$190.64,$0.00,$0.00,$0.00,$0.00,98593,98593,71,Bank Report (Days 1-15),105,13748,D,,2009,8/15/2009,8/19/2009,"Wednesday, August 19, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,7/16/2009 - 7/31/2009,[],[],[],$253.58,$0.00,$253.58,$0.00,$253.58,$0.00,$0.00,$0.00,$0.00,98012,98012,72,Bank Report (Days 16-End),105,13748,D,,2009,7/31/2009,8/5/2009,"Wednesday, August 5, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,7/1/2009 - 7/15/2009,[],[],[],"$2,344.43",$0.00,"$2,344.43","$2,090.85",$253.58,$0.00,$0.00,$0.00,$0.00,97198,97198,71,Bank Report (Days 1-15),105,13748,D,,2009,7/15/2009,7/17/2009,"Friday, July 17, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,6/16/2009 - 6/30/2009,[],[],[],"$2,344.43",$0.00,"$2,344.43",$0.00,"$2,344.43",$0.00,$0.00,$0.00,$0.00,96666,96666,72,Bank Report (Days 16-End),105,13748,D,,2009,6/30/2009,7/6/2009,"Monday, July 6, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,6/1/2009 - 6/15/2009,[],[],[],"$2,405.37",$0.00,"$2,405.37",$60.94,"$2,344.43",$0.00,$0.00,$0.00,$0.00,95945,95945,71,Bank Report (Days 1-15),105,13748,D,,2009,6/15/2009,6/19/2009,"Friday, June 19, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,5/16/2009 - 5/31/2009,[],[],[],"$2,405.37",$0.00,"$2,405.37",$0.00,"$2,405.37",$0.00,$0.00,$0.00,$0.00,95452,95452,72,Bank Report (Days 16-End),105,13748,D,,2009,5/31/2009,6/4/2009,"Thursday, June 4, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,5/1/2009 - 5/15/2009,[],[],[],"$2,466.31",$0.00,"$2,466.31",$60.94,"$2,405.37",$0.00,$0.00,$0.00,$0.00,94981,94981,71,Bank Report (Days 1-15),105,13748,D,,2009,5/15/2009,5/19/2009,"Tuesday, May 19, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,4/16/2009 - 4/30/2009,[],[],[],"$2,466.31",$0.00,"$2,466.31",$0.00,"$2,466.31",$0.00,$0.00,$0.00,$0.00,94541,94541,72,Bank Report (Days 16-End),105,13748,D,,2009,4/30/2009,5/6/2009,"Wednesday, May 6, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,4/1/2009 - 4/15/2009,[],[],[],"$2,527.25",$0.00,"$2,527.25",$60.94,"$2,466.31",$0.00,$0.00,$0.00,$0.00,94003,94003,71,Bank Report (Days 1-15),105,13748,D,,2009,4/15/2009,4/20/2009,"Monday, April 20, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,3/16/2009 - 3/31/2009,[],[],[],"$2,527.25",$0.00,"$2,527.25",$0.00,"$2,527.25",$0.00,$0.00,$0.00,$0.00,93571,93571,72,Bank Report (Days 16-End),105,13748,D,,2009,3/31/2009,4/3/2009,"Friday, April 3, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,3/1/2009 - 3/15/2009,[],[],[],"$3,127.37",$0.00,"$3,127.37",$600.12,"$2,527.25",$0.00,$0.00,$0.00,$0.00,93070,93070,71,Bank Report (Days 1-15),105,13748,D,,2009,3/15/2009,3/19/2009,"Thursday, March 19, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,2/16/2009 - 2/28/2009,[],[],[],"$3,127.37",$0.00,"$3,127.37",$0.00,"$3,127.37",$0.00,$0.00,$0.00,$0.00,92634,92634,72,Bank Report (Days 16-End),105,13748,D,,2009,2/28/2009,3/5/2009,"Thursday, March 5, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,2/1/2009 - 2/15/2009,[],[],[],"$3,188.31",$0.00,"$3,188.31",$60.94,"$3,127.37",$0.00,$0.00,$0.00,$0.00,92104,92104,71,Bank Report (Days 1-15),105,13748,D,,2009,2/15/2009,2/18/2009,"Wednesday, February 18, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,1/16/2009 - 1/31/2009,[],[],[],"$6,585.21",$0.00,"$6,585.21","$3,396.90","$3,188.31",$0.00,$0.00,$0.00,$0.00,91640,91640,72,Bank Report (Days 16-End),105,13748,D,,2009,1/31/2009,2/4/2009,"Wednesday, February 4, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,1/1/2009 - 1/15/2009,[],[],[],"$7,727.65",$0.00,"$7,727.65","$1,142.44","$6,585.21",$0.00,$0.00,$0.00,$0.00,90893,90893,71,Bank Report (Days 1-15),105,13748,D,,2009,1/15/2009,1/20/2009,"Tuesday, January 20, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,12/16/2008 - 12/31/2008,[],[],[],$242.65,"$7,485.00","$7,727.65",$0.00,"$7,727.65",$0.00,$0.00,$0.00,$0.00,89680,89680,72,Bank Report (Days 16-End),105,13748,D,,2008,12/31/2008,1/6/2009,"Tuesday, January 6, 2009",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
Citizens Bank,12/1/2008 - 12/15/2008,[],[],[],$785.99,$696.00,"$1,481.99","$1,239.34",$242.65,$0.00,$0.00,$0.00,$0.00,88934,88934,71,Bank Report (Days 1-15),105,13748,D,,2008,12/15/2008,12/18/2008,"Thursday, December 18, 2008",False,False,False,,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0
